raceId,driverId,lap,position,time,milliseconds
1010,822,1,1,1:33.813,93813
1010,822,2,1,1:29.662,89662
1010,822,3,1,1:29.246,89246
1010,822,4,1,1:28.641,88641
1010,822,5,1,1:28.759,88759
1010,822,6,1,1:29.034,89034
1010,822,7,1,1:28.783,88783
1010,822,8,1,1:28.651,88651
1010,822,9,1,1:28.664,88664
1010,822,10,1,1:29.028,89028
1010,822,11,1,1:28.985,88985
1010,822,12,1,1:28.633,88633
1010,822,13,1,1:28.626,88626
1010,822,14,1,1:28.300,88300
1010,822,15,1,1:28.217,88217
1010,822,16,1,1:28.238,88238
1010,822,17,1,1:28.377,88377
1010,822,18,1,1:28.203,88203
1010,822,19,1,1:27.836,87836
1010,822,20,1,1:27.832,87832
1010,822,21,1,1:27.815,87815
1010,822,22,1,1:28.531,88531
1010,822,23,2,1:46.050,106050
1010,822,24,2,1:33.805,93805
1010,822,25,1,1:27.338,87338
1010,822,26,1,1:27.450,87450
1010,822,27,1,1:27.757,87757
1010,822,28,1,1:27.511,87511
1010,822,29,1,1:27.659,87659
1010,822,30,1,1:27.537,87537
1010,822,31,1,1:27.235,87235
1010,822,32,1,1:27.266,87266
1010,822,33,1,1:27.362,87362
1010,822,34,1,1:27.927,87927
1010,822,35,1,1:27.610,87610
1010,822,36,1,1:27.465,87465
1010,822,37,1,1:27.108,87108
1010,822,38,1,1:27.358,87358
1010,822,39,1,1:27.735,87735
1010,822,40,1,1:27.273,87273
1010,822,41,1,1:27.043,87043
1010,822,42,1,1:26.739,86739
1010,822,43,1,1:27.397,87397
1010,822,44,1,1:27.540,87540
1010,822,45,1,1:27.580,87580
1010,822,46,1,1:27.491,87491
1010,822,47,1,1:27.323,87323
1010,822,48,1,1:27.184,87184
1010,822,49,1,1:27.071,87071
1010,822,50,1,1:27.238,87238
1010,822,51,1,1:28.090,88090
1010,822,52,1,1:29.226,89226
1010,822,53,1,1:27.172,87172
1010,822,54,1,1:27.608,87608
1010,822,55,1,1:26.830,86830
1010,822,56,1,1:28.732,88732
1010,822,57,1,1:25.580,85580
1010,822,58,1,1:28.161,88161
1010,1,1,2,1:34.887,94887
1010,1,2,2,1:29.759,89759
1010,1,3,2,1:29.332,89332
1010,1,4,2,1:28.804,88804
1010,1,5,2,1:28.914,88914
1010,1,6,2,1:29.475,89475
1010,1,7,2,1:29.150,89150
1010,1,8,2,1:29.208,89208
1010,1,9,2,1:29.170,89170
1010,1,10,2,1:29.341,89341
1010,1,11,2,1:28.784,88784
1010,1,12,2,1:28.733,88733
1010,1,13,2,1:28.616,88616
1010,1,14,2,1:28.495,88495
1010,1,15,4,1:46.079,106079
1010,1,16,4,1:35.642,95642
1010,1,17,4,1:28.801,88801
1010,1,18,4,1:28.667,88667
1010,1,19,4,1:29.367,89367
1010,1,20,4,1:29.334,89334
1010,1,21,4,1:28.191,88191
1010,1,22,4,1:28.666,88666
1010,1,23,4,1:28.754,88754
1010,1,24,4,1:28.496,88496
1010,1,25,3,1:28.634,88634
1010,1,26,3,1:27.982,87982
1010,1,27,3,1:28.674,88674
1010,1,28,2,1:28.913,88913
1010,1,29,2,1:28.681,88681
1010,1,30,2,1:28.507,88507
1010,1,31,2,1:28.320,88320
1010,1,32,2,1:27.954,87954
1010,1,33,2,1:27.771,87771
1010,1,34,2,1:27.538,87538
1010,1,35,2,1:27.376,87376
1010,1,36,2,1:27.553,87553
1010,1,37,2,1:28.356,88356
1010,1,38,2,1:28.149,88149
1010,1,39,2,1:28.043,88043
1010,1,40,2,1:28.196,88196
1010,1,41,2,1:28.282,88282
1010,1,42,2,1:27.576,87576
1010,1,43,2,1:27.927,87927
1010,1,44,2,1:27.760,87760
1010,1,45,2,1:27.610,87610
1010,1,46,2,1:27.567,87567
1010,1,47,2,1:27.098,87098
1010,1,48,2,1:27.224,87224
1010,1,49,2,1:27.728,87728
1010,1,50,2,1:27.567,87567
1010,1,51,2,1:27.653,87653
1010,1,52,2,1:27.933,87933
1010,1,53,2,1:27.134,87134
1010,1,54,2,1:27.190,87190
1010,1,55,2,1:27.042,87042
1010,1,56,2,1:26.924,86924
1010,1,57,2,1:26.057,86057
1010,1,58,2,1:26.627,86627
1010,20,1,3,1:35.626,95626
1010,20,2,3,1:30.095,90095
1010,20,3,3,1:29.371,89371
1010,20,4,3,1:29.124,89124
1010,20,5,3,1:29.310,89310
1010,20,6,3,1:29.666,89666
1010,20,7,3,1:29.418,89418
1010,20,8,3,1:29.557,89557
1010,20,9,3,1:29.282,89282
1010,20,10,3,1:29.394,89394
1010,20,11,3,1:29.246,89246
1010,20,12,3,1:29.102,89102
1010,20,13,3,1:28.789,88789
1010,20,14,5,1:46.627,106627
1010,20,15,5,1:33.692,93692
1010,20,16,5,1:27.954,87954
1010,20,17,5,1:28.561,88561
1010,20,18,5,1:28.657,88657
1010,20,19,5,1:29.248,89248
1010,20,20,5,1:29.227,89227
1010,20,21,5,1:28.701,88701
1010,20,22,5,1:28.514,88514
1010,20,23,5,1:28.637,88637
1010,20,24,5,1:28.702,88702
1010,20,25,5,1:28.899,88899
1010,20,26,4,1:28.710,88710
1010,20,27,4,1:28.705,88705
1010,20,28,3,1:28.759,88759
1010,20,29,3,1:28.207,88207
1010,20,30,3,1:28.343,88343
1010,20,31,4,1:30.051,90051
1010,20,32,4,1:28.489,88489
1010,20,33,4,1:28.658,88658
1010,20,34,4,1:28.736,88736
1010,20,35,4,1:28.494,88494
1010,20,36,4,1:28.557,88557
1010,20,37,4,1:28.607,88607
1010,20,38,4,1:28.561,88561
1010,20,39,4,1:28.555,88555
1010,20,40,4,1:28.203,88203
1010,20,41,4,1:28.215,88215
1010,20,42,4,1:28.389,88389
1010,20,43,4,1:28.585,88585
1010,20,44,4,1:28.275,88275
1010,20,45,4,1:28.249,88249
1010,20,46,4,1:28.214,88214
1010,20,47,4,1:28.400,88400
1010,20,48,4,1:28.380,88380
1010,20,49,4,1:28.432,88432
1010,20,50,4,1:28.746,88746
1010,20,51,4,1:28.706,88706
1010,20,52,4,1:28.644,88644
1010,20,53,4,1:29.006,89006
1010,20,54,4,1:29.438,89438
1010,20,55,4,1:29.159,89159
1010,20,56,4,1:29.683,89683
1010,20,57,4,1:30.057,90057
1010,20,58,4,1:30.822,90822
1010,830,1,4,1:36.291,96291
1010,830,2,4,1:30.053,90053
1010,830,3,4,1:29.370,89370
1010,830,4,4,1:29.301,89301
1010,830,5,4,1:29.723,89723
1010,830,6,4,1:29.744,89744
1010,830,7,4,1:29.516,89516
1010,830,8,4,1:29.453,89453
1010,830,9,4,1:29.363,89363
1010,830,10,4,1:29.452,89452
1010,830,11,4,1:29.440,89440
1010,830,12,4,1:29.104,89104
1010,830,13,4,1:28.940,88940
1010,830,14,3,1:29.058,89058
1010,830,15,2,1:28.948,88948
1010,830,16,2,1:28.757,88757
1010,830,17,2,1:28.958,88958
1010,830,18,2,1:28.865,88865
1010,830,19,2,1:28.585,88585
1010,830,20,2,1:28.757,88757
1010,830,21,2,1:28.550,88550
1010,830,22,2,1:28.598,88598
1010,830,23,1,1:29.025,89025
1010,830,24,1,1:29.751,89751
1010,830,25,4,1:45.970,105970
1010,830,26,5,1:33.652,93652
1010,830,27,5,1:27.638,87638
1010,830,28,4,1:27.959,87959
1010,830,29,4,1:27.547,87547
1010,830,30,4,1:28.060,88060
1010,830,31,3,1:27.915,87915
1010,830,32,3,1:27.545,87545
1010,830,33,3,1:27.516,87516
1010,830,34,3,1:27.457,87457
1010,830,35,3,1:27.631,87631
1010,830,36,3,1:27.890,87890
1010,830,37,3,1:28.091,88091
1010,830,38,3,1:28.040,88040
1010,830,39,3,1:28.098,88098
1010,830,40,3,1:28.323,88323
1010,830,41,3,1:28.282,88282
1010,830,42,3,1:27.738,87738
1010,830,43,3,1:27.692,87692
1010,830,44,3,1:27.554,87554
1010,830,45,3,1:27.847,87847
1010,830,46,3,1:27.448,87448
1010,830,47,3,1:27.202,87202
1010,830,48,3,1:27.207,87207
1010,830,49,3,1:29.162,89162
1010,830,50,3,1:27.556,87556
1010,830,51,3,1:26.890,86890
1010,830,52,3,1:27.898,87898
1010,830,53,3,1:26.983,86983
1010,830,54,3,1:26.540,86540
1010,830,55,3,1:26.862,86862
1010,830,56,3,1:26.610,86610
1010,830,57,3,1:26.256,86256
1010,830,58,3,1:27.184,87184
1010,844,1,5,1:37.042,97042
1010,844,2,5,1:30.636,90636
1010,844,3,5,1:30.033,90033
1010,844,4,5,1:29.387,89387
1010,844,5,5,1:29.579,89579
1010,844,6,5,1:30.124,90124
1010,844,7,5,1:30.006,90006
1010,844,8,5,1:29.708,89708
1010,844,9,5,1:32.630,92630
1010,844,10,5,1:29.905,89905
1010,844,11,5,1:29.912,89912
1010,844,12,5,1:29.828,89828
1010,844,13,5,1:29.282,89282
1010,844,14,4,1:29.390,89390
1010,844,15,3,1:29.495,89495
1010,844,16,3,1:29.099,89099
1010,844,17,3,1:29.339,89339
1010,844,18,3,1:28.991,88991
1010,844,19,3,1:28.926,88926
1010,844,20,3,1:28.733,88733
1010,844,21,3,1:28.833,88833
1010,844,22,3,1:28.905,88905
1010,844,23,3,1:28.921,88921
1010,844,24,3,1:29.335,89335
1010,844,25,2,1:29.205,89205
1010,844,26,2,1:29.014,89014
1010,844,27,2,1:29.275,89275
1010,844,28,5,1:47.729,107729
1010,844,29,5,1:33.404,93404
1010,844,30,5,1:27.240,87240
1010,844,31,5,1:27.775,87775
1010,844,32,5,1:27.752,87752
1010,844,33,5,1:28.113,88113
1010,844,34,5,1:28.115,88115
1010,844,35,5,1:28.319,88319
1010,844,36,5,1:27.701,87701
1010,844,37,5,1:28.044,88044
1010,844,38,5,1:27.992,87992
1010,844,39,5,1:27.942,87942
1010,844,40,5,1:27.728,87728
1010,844,41,5,1:27.576,87576
1010,844,42,5,1:27.609,87609
1010,844,43,5,1:27.550,87550
1010,844,44,5,1:27.619,87619
1010,844,45,5,1:27.435,87435
1010,844,46,5,1:27.529,87529
1010,844,47,5,1:27.326,87326
1010,844,48,5,1:27.359,87359
1010,844,49,5,1:28.090,88090
1010,844,50,5,1:27.824,87824
1010,844,51,5,1:30.151,90151
1010,844,52,5,1:28.283,88283
1010,844,53,5,1:30.058,90058
1010,844,54,5,1:30.153,90153
1010,844,55,5,1:30.138,90138
1010,844,56,5,1:29.908,89908
1010,844,57,5,1:30.634,90634
1010,844,58,5,1:26.926,86926
1010,825,1,6,1:38.243,98243
1010,825,2,6,1:30.912,90912
1010,825,3,6,1:30.713,90713
1010,825,4,6,1:30.379,90379
1010,825,5,6,1:30.166,90166
1010,825,6,6,1:30.619,90619
1010,825,7,6,1:30.384,90384
1010,825,8,6,1:30.266,90266
1010,825,9,6,1:31.075,91075
1010,825,10,6,1:30.846,90846
1010,825,11,6,1:30.748,90748
1010,825,12,6,1:30.581,90581
1010,825,13,6,1:30.388,90388
1010,825,14,11,1:48.686,108686
1010,825,15,10,1:35.021,95021
1010,825,16,10,1:28.877,88877
1010,825,17,10,1:31.436,91436
1010,825,18,9,1:30.606,90606
1010,825,19,9,1:29.719,89719
1010,825,20,9,1:29.251,89251
1010,825,21,9,1:29.993,89993
1010,825,22,9,1:29.368,89368
1010,825,23,9,1:29.142,89142
1010,825,24,9,1:29.043,89043
1010,825,25,9,1:29.066,89066
1010,825,26,8,1:28.999,88999
1010,825,27,7,1:29.002,89002
1010,825,28,7,1:28.874,88874
1010,825,29,7,1:28.924,88924
1010,825,30,7,1:29.175,89175
1010,825,31,7,1:29.068,89068
1010,825,32,7,1:28.936,88936
1010,825,33,7,1:28.805,88805
1010,825,34,7,1:29.212,89212
1010,825,35,7,1:29.041,89041
1010,825,36,7,1:29.015,89015
1010,825,37,6,1:28.926,88926
1010,825,38,6,1:28.860,88860
1010,825,39,6,1:28.470,88470
1010,825,40,6,1:28.351,88351
1010,825,41,6,1:28.432,88432
1010,825,42,6,1:28.207,88207
1010,825,43,6,1:29.368,89368
1010,825,44,6,1:28.605,88605
1010,825,45,6,1:28.979,88979
1010,825,46,6,1:29.316,89316
1010,825,47,6,1:28.697,88697
1010,825,48,6,1:28.665,88665
1010,825,49,6,1:28.785,88785
1010,825,50,6,1:28.511,88511
1010,825,51,6,1:28.600,88600
1010,825,52,6,1:28.411,88411
1010,825,53,6,1:28.309,88309
1010,825,54,6,1:28.425,88425
1010,825,55,6,1:28.614,88614
1010,825,56,6,1:28.182,88182
1010,825,57,6,1:28.406,88406
1010,825,58,6,1:28.783,88783
1010,154,1,7,1:39.116,99116
1010,154,2,7,1:31.050,91050
1010,154,3,7,1:30.730,90730
1010,154,4,7,1:30.707,90707
1010,154,5,7,1:30.391,90391
1010,154,6,7,1:30.413,90413
1010,154,7,7,1:30.471,90471
1010,154,8,7,1:30.340,90340
1010,154,9,7,1:31.024,91024
1010,154,10,7,1:30.636,90636
1010,154,11,7,1:30.870,90870
1010,154,12,7,1:30.853,90853
1010,154,13,7,1:30.070,90070
1010,154,14,6,1:30.555,90555
1010,154,15,14,1:56.519,116519
1010,154,16,14,1:35.081,95081
1010,154,17,14,1:28.462,88462
1010,154,18,14,1:29.159,89159
1010,154,19,14,1:29.709,89709
1010,154,20,14,1:30.662,90662
1010,154,21,14,1:30.809,90809
1010,154,22,14,1:31.037,91037
1010,154,23,14,1:31.096,91096
1010,154,24,14,1:30.755,90755
1010,154,25,14,1:30.902,90902
1010,154,26,13,1:31.507,91507
1010,154,27,13,1:29.048,89048
1010,154,28,13,1:28.727,88727
1010,154,29,13,1:29.203,89203
1010,807,1,8,1:39.692,99692
1010,807,2,8,1:31.205,91205
1010,807,3,8,1:30.699,90699
1010,807,4,8,1:30.687,90687
1010,807,5,8,1:30.655,90655
1010,807,6,8,1:30.441,90441
1010,807,7,8,1:30.923,90923
1010,807,8,8,1:30.475,90475
1010,807,9,8,1:30.789,90789
1010,807,10,8,1:30.454,90454
1010,807,11,8,1:30.653,90653
1010,807,12,8,1:30.926,90926
1010,807,13,14,1:47.604,107604
1010,807,14,13,1:34.476,94476
1010,807,15,11,1:30.699,90699
1010,807,16,11,1:29.654,89654
1010,807,17,11,1:30.196,90196
1010,807,18,11,1:31.068,91068
1010,807,19,10,1:29.732,89732
1010,807,20,10,1:29.539,89539
1010,807,21,10,1:29.831,89831
1010,807,22,10,1:29.594,89594
1010,807,23,10,1:29.277,89277
1010,807,24,10,1:29.041,89041
1010,807,25,10,1:28.945,88945
1010,807,26,9,1:29.127,89127
1010,807,27,8,1:29.137,89137
1010,807,28,8,1:29.130,89130
1010,807,29,8,1:28.848,88848
1010,807,30,8,1:29.030,89030
1010,807,31,8,1:29.053,89053
1010,807,32,8,1:29.169,89169
1010,807,33,8,1:29.052,89052
1010,807,34,8,1:29.001,89001
1010,807,35,8,1:29.050,89050
1010,807,36,8,1:28.970,88970
1010,807,37,7,1:28.967,88967
1010,807,38,7,1:28.921,88921
1010,807,39,7,1:28.548,88548
1010,807,40,7,1:28.765,88765
1010,807,41,7,1:28.573,88573
1010,807,42,7,1:28.601,88601
1010,807,43,7,1:28.745,88745
1010,807,44,7,1:28.766,88766
1010,807,45,7,1:28.942,88942
1010,807,46,7,1:28.763,88763
1010,807,47,7,1:28.796,88796
1010,807,48,7,1:28.667,88667
1010,807,49,7,1:28.788,88788
1010,807,50,7,1:28.676,88676
1010,807,51,7,1:28.902,88902
1010,807,52,7,1:28.444,88444
1010,807,53,7,1:28.615,88615
1010,807,54,7,1:28.492,88492
1010,807,55,7,1:31.215,91215
1010,807,56,7,1:28.805,88805
1010,807,57,7,1:28.711,88711
1010,8,1,9,1:40.507,100507
1010,8,2,9,1:31.184,91184
1010,8,3,9,1:30.928,90928
1010,8,4,9,1:30.596,90596
1010,8,5,9,1:30.765,90765
1010,8,6,9,1:30.882,90882
1010,8,7,9,1:30.843,90843
1010,8,8,9,1:30.953,90953
1010,8,9,9,1:30.722,90722
1010,8,10,9,1:31.048,91048
1010,8,11,9,1:30.586,90586
1010,8,12,16,1:49.402,109402
1010,8,13,15,1:35.905,95905
1010,8,14,14,1:29.255,89255
1010,8,15,13,1:29.190,89190
1010,8,16,12,1:30.028,90028
1010,8,17,12,1:29.526,89526
1010,8,18,12,1:29.731,89731
1010,8,19,11,1:30.916,90916
1010,8,20,11,1:30.110,90110
1010,8,21,11,1:29.966,89966
1010,8,22,11,1:29.926,89926
1010,8,23,11,1:29.188,89188
1010,8,24,11,1:29.135,89135
1010,8,25,11,1:29.128,89128
1010,8,26,10,1:28.991,88991
1010,8,27,9,1:28.793,88793
1010,8,28,9,1:29.172,89172
1010,8,29,9,1:29.298,89298
1010,8,30,9,1:29.181,89181
1010,8,31,9,1:28.804,88804
1010,8,32,9,1:28.860,88860
1010,8,33,9,1:28.936,88936
1010,8,34,9,1:29.031,89031
1010,8,35,9,1:28.667,88667
1010,8,36,9,1:28.748,88748
1010,8,37,8,1:29.193,89193
1010,8,38,8,1:28.916,88916
1010,8,39,8,1:28.786,88786
1010,8,40,8,1:28.731,88731
1010,8,41,8,1:28.599,88599
1010,8,42,8,1:28.831,88831
1010,8,43,8,1:28.442,88442
1010,8,44,8,1:28.577,88577
1010,8,45,8,1:28.404,88404
1010,8,46,8,1:28.729,88729
1010,8,47,8,1:28.390,88390
1010,8,48,8,1:28.628,88628
1010,8,49,8,1:28.774,88774
1010,8,50,8,1:28.905,88905
1010,8,51,8,1:28.420,88420
1010,8,52,8,1:28.270,88270
1010,8,53,8,1:28.900,88900
1010,8,54,8,1:29.768,89768
1010,8,55,8,1:29.660,89660
1010,8,56,8,1:28.800,88800
1010,8,57,8,1:29.085,89085
1010,846,1,10,1:41.117,101117
1010,846,2,10,1:31.414,91414
1010,846,3,10,1:31.043,91043
1010,846,4,10,1:31.190,91190
1010,846,5,10,1:31.060,91060
1010,846,6,10,1:31.390,91390
1010,846,7,10,1:30.879,90879
1010,846,8,10,1:30.650,90650
1010,846,9,10,1:30.664,90664
1010,846,10,10,1:30.787,90787
1010,846,11,10,1:30.813,90813
1010,846,12,9,1:31.415,91415
1010,846,13,8,1:30.359,90359
1010,846,14,7,1:30.424,90424
1010,846,15,12,1:48.026,108026
1010,846,16,13,1:35.822,95822
1010,846,17,13,1:28.555,88555
1010,846,18,13,1:29.118,89118
1010,846,19,13,1:29.938,89938
1010,846,20,13,1:31.492,91492
1010,846,21,13,1:30.777,90777
1010,846,22,13,1:31.308,91308
1010,846,23,13,1:30.768,90768
1010,846,24,13,1:30.818,90818
1010,846,25,13,1:30.946,90946
1010,846,26,12,1:29.728,89728
1010,846,27,12,1:28.981,88981
1010,846,28,12,1:29.191,89191
1010,846,29,12,1:29.110,89110
1010,846,30,12,1:29.244,89244
1010,846,31,12,1:29.076,89076
1010,846,32,12,1:28.948,88948
1010,846,33,12,1:28.994,88994
1010,846,34,12,1:28.946,88946
1010,846,35,12,1:29.088,89088
1010,846,36,12,1:28.866,88866
1010,846,37,12,1:28.734,88734
1010,846,38,12,1:29.115,89115
1010,846,39,12,1:29.253,89253
1010,846,40,12,1:28.758,88758
1010,846,41,12,1:29.173,89173
1010,846,42,12,1:31.525,91525
1010,846,43,12,1:29.600,89600
1010,846,44,12,1:29.765,89765
1010,846,45,12,1:29.168,89168
1010,846,46,12,1:29.329,89329
1010,846,47,12,1:29.777,89777
1010,846,48,12,1:29.401,89401
1010,846,49,12,1:31.570,91570
1010,846,50,12,1:30.451,90451
1010,846,51,12,1:32.058,92058
1010,846,52,12,1:32.138,92138
1010,846,53,12,1:30.759,90759
1010,846,54,12,1:31.025,91025
1010,846,55,12,1:30.822,90822
1010,846,56,12,1:30.819,90819
1010,846,57,12,1:31.074,91074
1010,848,1,11,1:41.759,101759
1010,848,2,11,1:31.716,91716
1010,848,3,11,1:31.357,91357
1010,848,4,11,1:31.421,91421
1010,848,5,11,1:30.884,90884
1010,848,6,11,1:31.474,91474
1010,848,7,11,1:31.075,91075
1010,848,8,11,1:30.875,90875
1010,848,9,11,1:30.915,90915
1010,848,10,11,1:30.989,90989
1010,848,11,11,1:31.194,91194
1010,848,12,10,1:31.165,91165
1010,848,13,9,1:30.782,90782
1010,848,14,15,1:48.191,108191
1010,848,15,15,1:34.855,94855
1010,848,16,15,1:31.273,91273
1010,848,17,15,1:29.753,89753
1010,848,18,15,1:29.804,89804
1010,848,19,15,1:29.906,89906
1010,848,20,15,1:30.037,90037
1010,848,21,15,1:30.196,90196
1010,848,22,15,1:30.366,90366
1010,848,23,15,1:30.940,90940
1010,848,24,15,1:30.210,90210
1010,848,25,15,1:30.943,90943
1010,848,26,16,1:32.977,92977
1010,848,27,15,1:32.409,92409
1010,848,28,15,1:30.335,90335
1010,848,29,15,1:29.927,89927
1010,848,30,14,1:29.784,89784
1010,848,31,14,1:30.207,90207
1010,848,32,14,1:29.457,89457
1010,848,33,14,1:29.376,89376
1010,848,34,14,1:29.265,89265
1010,848,35,14,1:30.648,90648
1010,848,36,14,1:29.308,89308
1010,848,37,14,1:29.302,89302
1010,848,38,14,1:29.168,89168
1010,848,39,14,1:29.015,89015
1010,848,40,14,1:28.765,88765
1010,848,41,14,1:28.595,88595
1010,848,42,14,1:28.491,88491
1010,848,43,14,1:28.188,88188
1010,848,44,14,1:28.897,88897
1010,848,45,14,1:29.106,89106
1010,848,46,14,1:28.835,88835
1010,848,47,14,1:28.944,88944
1010,848,48,14,1:29.790,89790
1010,848,49,14,1:33.487,93487
1010,848,50,14,1:29.708,89708
1010,848,51,14,1:29.275,89275
1010,848,52,14,1:29.853,89853
1010,848,53,14,1:29.939,89939
1010,848,54,14,1:29.740,89740
1010,848,55,14,1:29.659,89659
1010,848,56,14,1:30.894,90894
1010,848,57,14,1:31.073,91073
1010,815,1,12,1:42.296,102296
1010,815,2,12,1:31.970,91970
1010,815,3,12,1:31.356,91356
1010,815,4,12,1:31.743,91743
1010,815,5,12,1:31.400,91400
1010,815,6,12,1:31.175,91175
1010,815,7,12,1:31.143,91143
1010,815,8,12,1:31.075,91075
1010,815,9,12,1:31.058,91058
1010,815,10,12,1:30.945,90945
1010,815,11,12,1:30.850,90850
1010,815,12,11,1:31.103,91103
1010,815,13,16,1:50.063,110063
1010,815,14,17,1:34.939,94939
1010,815,15,16,1:29.916,89916
1010,815,16,16,1:29.675,89675
1010,815,17,16,1:30.215,90215
1010,815,18,16,1:29.801,89801
1010,815,19,16,1:29.935,89935
1010,815,20,16,1:30.020,90020
1010,815,21,16,1:29.481,89481
1010,815,22,16,1:30.554,90554
1010,815,23,16,1:30.759,90759
1010,815,24,16,1:30.364,90364
1010,815,25,16,1:30.696,90696
1010,815,26,15,1:31.849,91849
1010,815,27,14,1:29.691,89691
1010,815,28,14,1:29.365,89365
1010,815,29,14,1:29.835,89835
1010,815,30,13,1:29.609,89609
1010,815,31,13,1:29.686,89686
1010,815,32,13,1:29.037,89037
1010,815,33,13,1:29.162,89162
1010,815,34,13,1:29.016,89016
1010,815,35,13,1:29.381,89381
1010,815,36,13,1:28.808,88808
1010,815,37,13,1:29.264,89264
1010,815,38,13,1:31.415,91415
1010,815,39,13,1:29.176,89176
1010,815,40,13,1:28.732,88732
1010,815,41,13,1:28.485,88485
1010,815,42,13,1:28.688,88688
1010,815,43,13,1:28.664,88664
1010,815,44,13,1:28.939,88939
1010,815,45,13,1:28.738,88738
1010,815,46,13,1:28.834,88834
1010,815,47,13,1:29.781,89781
1010,815,48,13,1:28.928,88928
1010,815,49,13,1:29.246,89246
1010,815,50,13,1:30.191,90191
1010,815,51,13,1:32.162,92162
1010,815,52,13,1:31.980,91980
1010,815,53,13,1:30.966,90966
1010,815,54,13,1:30.950,90950
1010,815,55,13,1:30.797,90797
1010,815,56,13,1:30.821,90821
1010,815,57,13,1:31.061,91061
1010,840,1,13,1:42.777,102777
1010,840,2,13,1:32.014,92014
1010,840,3,13,1:31.558,91558
1010,840,4,13,1:31.612,91612
1010,840,5,13,1:31.545,91545
1010,840,6,13,1:31.104,91104
1010,840,7,13,1:31.301,91301
1010,840,8,13,1:31.318,91318
1010,840,9,13,1:31.113,91113
1010,840,10,13,1:30.976,90976
1010,840,11,13,1:30.767,90767
1010,840,12,12,1:31.081,91081
1010,840,13,10,1:30.808,90808
1010,840,14,8,1:30.138,90138
1010,840,15,6,1:30.077,90077
1010,840,16,6,1:29.590,89590
1010,840,17,6,1:29.716,89716
1010,840,18,6,1:29.565,89565
1010,840,19,6,1:29.316,89316
1010,840,20,6,1:29.234,89234
1010,840,21,6,1:29.231,89231
1010,840,22,6,1:29.290,89290
1010,840,23,6,1:29.294,89294
1010,840,24,6,1:29.130,89130
1010,840,25,6,1:29.601,89601
1010,840,26,6,1:29.175,89175
1010,840,27,10,1:47.488,107488
1010,840,28,10,1:34.000,94000
1010,840,29,10,1:27.568,87568
1010,840,30,10,1:28.019,88019
1010,840,31,10,1:28.250,88250
1010,840,32,10,1:28.599,88599
1010,840,33,10,1:28.863,88863
1010,840,34,10,1:28.830,88830
1010,840,35,10,1:28.871,88871
1010,840,36,10,1:28.674,88674
1010,840,37,9,1:29.276,89276
1010,840,38,9,1:28.908,88908
1010,840,39,9,1:28.700,88700
1010,840,40,9,1:28.784,88784
1010,840,41,9,1:28.652,88652
1010,840,42,9,1:28.477,88477
1010,840,43,9,1:28.421,88421
1010,840,44,9,1:28.563,88563
1010,840,45,9,1:28.390,88390
1010,840,46,9,1:28.377,88377
1010,840,47,9,1:28.435,88435
1010,840,48,9,1:28.570,88570
1010,840,49,9,1:28.666,88666
1010,840,50,9,1:28.977,88977
1010,840,51,9,1:28.520,88520
1010,840,52,9,1:28.545,88545
1010,840,53,9,1:30.633,90633
1010,840,54,9,1:28.014,88014
1010,840,55,9,1:29.224,89224
1010,840,56,9,1:28.922,88922
1010,840,57,9,1:28.914,88914
1010,832,1,14,1:43.203,103203
1010,832,2,14,1:32.340,92340
1010,832,3,14,1:31.467,91467
1010,832,4,14,1:31.696,91696
1010,832,5,14,1:31.698,91698
1010,832,6,14,1:31.054,91054
1010,832,7,14,1:31.317,91317
1010,832,8,14,1:31.259,91259
1010,832,9,14,1:30.899,90899
1010,826,1,15,1:43.893,103893
1010,826,2,15,1:32.335,92335
1010,826,3,15,1:31.493,91493
1010,826,4,15,1:31.654,91654
1010,826,5,15,1:31.726,91726
1010,826,6,15,1:31.192,91192
1010,826,7,15,1:31.168,91168
1010,826,8,15,1:31.277,91277
1010,826,9,15,1:31.119,91119
1010,826,10,14,1:31.226,91226
1010,826,11,14,1:30.191,90191
1010,826,12,13,1:30.652,90652
1010,826,13,11,1:30.803,90803
1010,826,14,9,1:30.561,90561
1010,826,15,7,1:29.760,89760
1010,826,16,7,1:29.711,89711
1010,826,17,7,1:29.692,89692
1010,826,18,7,1:30.004,90004
1010,826,19,7,1:29.404,89404
1010,826,20,7,1:29.452,89452
1010,826,21,7,1:29.203,89203
1010,826,22,7,1:29.575,89575
1010,826,23,7,1:29.611,89611
1010,826,24,7,1:29.306,89306
1010,826,25,7,1:29.167,89167
1010,826,26,11,1:47.022,107022
1010,826,27,11,1:35.659,95659
1010,826,28,11,1:27.652,87652
1010,826,29,11,1:28.039,88039
1010,826,30,11,1:27.931,87931
1010,826,31,11,1:28.350,88350
1010,826,32,11,1:27.991,87991
1010,826,33,11,1:27.926,87926
1010,826,34,11,1:28.760,88760
1010,826,35,11,1:28.617,88617
1010,826,36,11,1:28.998,88998
1010,826,37,11,1:34.774,94774
1010,826,38,10,1:28.331,88331
1010,826,39,10,1:27.448,87448
1010,826,40,10,1:27.502,87502
1010,826,41,10,1:27.728,87728
1010,826,42,10,1:27.772,87772
1010,826,43,10,1:28.103,88103
1010,826,44,10,1:28.300,88300
1010,826,45,10,1:28.460,88460
1010,826,46,10,1:28.115,88115
1010,826,47,10,1:28.501,88501
1010,826,48,10,1:28.595,88595
